var,date,value,name,Description,Source,id,var0
CUUR0000SEHA,01-02-2005,215,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,170,152.266289
CUUR0000SEHA,01-03-2005,215.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,171,152.6203966
CUUR0000SEHA,01-04-2005,216,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,172,152.9745042
CUUR0000SEHA,01-05-2005,216.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,173,153.2577904
CUUR0000SEHA,01-06-2005,216.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,174,153.5410765
CUUR0000SEHA,01-07-2005,217.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,175,154.0368272
CUUR0000SEHA,01-08-2005,218,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,176,154.3909348
CUUR0000SEHA,01-09-2005,218.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,177,154.815864
CUUR0000SEHA,01-10-2005,219.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,178,155.3116147
CUUR0000SEHA,01-11-2005,220,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,179,155.8073654
CUUR0000SEHA,01-12-2005,220.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,180,156.1614731
CUUR0000SEHA,01-01-2006,220.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,181,156.4447592
CUUR0000SEHA,01-02-2006,221.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,182,156.9405099
CUUR0000SEHA,01-03-2006,222.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,183,157.4362606
CUUR0000SEHA,01-04-2006,222.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,184,157.8611898
CUUR0000SEHA,01-05-2006,223.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,185,158.3569405
CUUR0000SEHA,01-06-2006,224.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,186,158.9235127
CUUR0000SEHA,01-07-2006,225.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,187,159.490085
CUUR0000SEHA,01-08-2006,226.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,188,160.1983003
CUUR0000SEHA,01-09-2006,227.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,189,160.8356941
CUUR0000SEHA,01-10-2006,228,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,190,161.4730878
CUUR0000SEHA,01-11-2006,228.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,191,162.1104816
CUUR0000SEHA,01-12-2006,230,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,192,162.8895184
CUUR0000SEHA,01-01-2007,230.806,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,193,163.4603399
CUUR0000SEHA,01-02-2007,231.739,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,194,164.1211048
CUUR0000SEHA,01-03-2007,232.495,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,195,164.6565156
CUUR0000SEHA,01-04-2007,232.98,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,196,165
CUUR0000SEHA,01-05-2007,233.549,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,197,165.4029745
CUUR0000SEHA,01-06-2007,234.071,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,198,165.7726629
CUUR0000SEHA,01-07-2007,234.732,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,199,166.2407932
CUUR0000SEHA,01-08-2007,235.311,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,200,166.6508499
CUUR0000SEHA,01-09-2007,236.058,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,201,167.1798867
CUUR0000SEHA,01-10-2007,237.135,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,202,167.9426346
CUUR0000SEHA,01-11-2007,238.169,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,203,168.6749292
CUUR0000SEHA,01-12-2007,239.102,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,204,169.3356941
CUUR0000SEHA,01-01-2008,239.85,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,205,169.8654391
CUUR0000SEHA,01-02-2008,240.325,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,206,170.2018414
CUUR0000SEHA,01-03-2008,240.874,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,207,170.5906516
CUUR0000SEHA,01-04-2008,241.474,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,208,171.0155807
CUUR0000SEHA,01-05-2008,241.803,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,209,171.2485836
CUUR0000SEHA,01-06-2008,242.64,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,210,171.8413598
CUUR0000SEHA,01-07-2008,243.367,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,211,172.3562323
CUUR0000SEHA,01-08-2008,244.181,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,212,172.9327195
CUUR0000SEHA,01-09-2008,244.926,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,213,173.4603399
CUUR0000SEHA,01-10-2008,245.855,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,214,174.118272
CUUR0000SEHA,01-11-2008,246.681,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,215,174.7032578
CUUR0000SEHA,01-12-2008,247.278,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,216,175.1260623
CUUR0000SEHA,01-01-2009,247.974,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,217,175.6189802
CUUR0000SEHA,01-02-2009,248.305,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,218,175.8533994
CUUR0000SEHA,01-03-2009,248.639,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,219,176.0899433
CUUR0000SEHA,01-04-2009,248.899,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,220,176.2740793
CUUR0000SEHA,01-05-2009,249.069,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,221,176.3944759
CUUR0000SEHA,01-06-2009,249.092,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,222,176.4107649
CUUR0000SEHA,01-07-2009,248.994,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,223,176.3413598
CUUR0000SEHA,01-08-2009,249.029,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,224,176.3661473
CUUR0000SEHA,01-09-2009,248.965,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,225,176.3208215
CUUR0000SEHA,01-10-2009,248.888,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,226,176.266289
CUUR0000SEHA,01-11-2009,248.886,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,227,176.2648725
CUUR0000SEHA,01-12-2009,248.999,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,228,176.3449008
CUUR0000SEHA,01-01-2010,249.144,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,229,176.4475921
CUUR0000SEHA,01-02-2010,249.017,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,230,176.3576487
CUUR0000SEHA,01-03-2010,249.089,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,231,176.4086402
CUUR0000SEHA,01-04-2010,249.012,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,232,176.3541076
CUUR0000SEHA,01-05-2010,248.925,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,233,176.2924929
CUUR0000SEHA,01-06-2010,248.999,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,234,176.3449008
CUUR0000SEHA,01-07-2010,249.126,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,235,176.4348442
CUUR0000SEHA,01-08-2010,249.024,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,236,176.3626062
CUUR0000SEHA,01-09-2010,249.368,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,237,176.6062323
CUUR0000SEHA,01-10-2010,249.618,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,238,176.7832861
CUUR0000SEHA,01-11-2010,250.317,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,239,177.2783286
CUUR0000SEHA,01-12-2010,250.986,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,240,177.7521246
CUUR0000SEHA,01-01-2011,251.555,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,241,178.1550992
CUUR0000SEHA,01-02-2011,251.829,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,242,178.3491501
CUUR0000SEHA,01-03-2011,252.145,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,243,178.5729462
CUUR0000SEHA,01-04-2011,252.221,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,244,178.6267705
CUUR0000SEHA,01-05-2011,252.393,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,245,178.7485836
CUUR0000SEHA,01-06-2011,252.592,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,246,178.8895184
CUUR0000SEHA,01-07-2011,253.085,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,247,179.2386686
CUUR0000SEHA,01-08-2011,254.003,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,248,179.8888102
CUUR0000SEHA,01-09-2011,254.628,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,249,180.3314448
CUUR0000SEHA,01-10-2011,255.651,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,250,181.055949
CUUR0000SEHA,01-11-2011,256.367,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,251,181.5630312
CUUR0000SEHA,01-12-2011,257.189,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,252,182.1451841
CUUR0000SEHA,01-01-2012,257.714,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,253,182.5169972
CUUR0000SEHA,01-02-2012,258.184,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,254,182.8498584
CUUR0000SEHA,01-03-2012,258.569,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,255,183.1225212
CUUR0000SEHA,01-04-2012,258.922,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,256,183.3725212
CUUR0000SEHA,01-05-2012,259.231,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,257,183.5913598
CUUR0000SEHA,01-06-2012,259.407,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,258,183.7160057
CUUR0000SEHA,01-07-2012,260.107,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,259,184.2117564
CUUR0000SEHA,01-08-2012,260.677,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,260,184.6154391
CUUR0000SEHA,01-09-2012,261.421,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,261,185.1423513
CUUR0000SEHA,01-10-2012,262.707,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,262,186.0531161
CUUR0000SEHA,01-11-2012,263.365,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,263,186.5191218
CUUR0000SEHA,01-12-2012,264.098,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,264,187.0382436
CUUR0000SEHA,01-01-2013,264.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,265,187.4645892
CUUR0000SEHA,01-02-2013,265.256,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,266,187.8583569
CUUR0000SEHA,01-03-2013,265.821,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,267,188.2584986
CUUR0000SEHA,01-04-2013,265.984,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,268,188.3739377
CUUR0000SEHA,01-05-2013,266.559,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,269,188.7811615
CUUR0000SEHA,01-06-2013,266.905,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,270,189.026204
CUUR0000SEHA,01-07-2013,267.482,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,271,189.4348442
CUUR0000SEHA,01-08-2013,268.505,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,272,190.1593484
CUUR0000SEHA,01-09-2013,269.137,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,273,190.6069405
CUUR0000SEHA,01-10-2013,269.96,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,274,191.1898017
CUUR0000SEHA,01-11-2013,270.698,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,275,191.7124646
CUUR0000SEHA,01-12-2013,271.688,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,276,192.4135977
CUUR0000SEHA,01-01-2014,272.317,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,277,192.8590652
CUUR0000SEHA,01-02-2014,272.733,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,278,193.1536827
CUUR0000SEHA,01-03-2014,273.486,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,279,193.6869688
CUUR0000SEHA,01-04-2014,274.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,280,194.121813
CUUR0000SEHA,01-05-2014,274.71,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,281,194.5538244
CUUR0000SEHA,01-06-2014,275.321,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,282,194.9865439
CUUR0000SEHA,01-07-2014,276.248,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,283,195.6430595
CUUR0000SEHA,01-08-2014,277.048,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,284,196.2096317
CUUR0000SEHA,01-09-2014,277.998,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,285,196.8824363
CUUR0000SEHA,01-10-2014,278.985,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,286,197.5814448
CUUR0000SEHA,01-11-2014,280.123,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,287,198.3873938
CUUR0000SEHA,01-12-2014,280.874,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,288,198.9192635
CUUR0000SEHA,01-01-2015,281.572,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,289,199.4135977
CUUR0000SEHA,01-02-2015,282.389,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,290,199.9922096
CUUR0000SEHA,01-03-2015,283.13,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,291,200.5169972
CUUR0000SEHA,01-04-2015,283.598,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,292,200.8484419
CUUR0000SEHA,01-05-2015,284.245,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,293,201.3066572
CUUR0000SEHA,01-06-2015,285.031,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,294,201.8633144
CUUR0000SEHA,01-07-2015,286.09,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,295,202.6133144
CUUR0000SEHA,01-08-2015,287.068,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,296,203.305949
CUUR0000SEHA,01-09-2015,288.306,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,297,204.1827195
CUUR0000SEHA,01-10-2015,289.428,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,298,204.9773371
CUUR0000SEHA,01-11-2015,290.322,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,299,205.6104816
CUUR0000SEHA,01-12-2015,291.204,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,300,206.2351275
CUUR0000SEHA,01-01-2016,292.004,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,301,206.8016997
CUUR0000SEHA,01-02-2016,292.777,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,302,207.3491501
CUUR0000SEHA,01-03-2016,293.489,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,303,207.8533994
CUUR0000SEHA,01-04-2016,294.175,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,304,208.3392351
CUUR0000SEHA,01-05-2016,295.036,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,305,208.9490085
CUUR0000SEHA,01-06-2016,295.902,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,306,209.5623229
CUUR0000SEHA,01-07-2016,296.862,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,307,210.2422096
CUUR0000SEHA,01-08-2016,297.916,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,308,210.9886686
CUUR0000SEHA,01-09-2016,298.962,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,309,211.7294618
CUUR0000SEHA,01-10-2016,300.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,310,212.7478754
CUUR0000SEHA,01-11-2016,301.587,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,311,213.5885269
CUUR0000SEHA,01-12-2016,302.735,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,312,214.4015581
CUUR0000SEHA,01-01-2017,303.467,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,313,214.9199717
CUUR0000SEHA,01-02-2017,304.211,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,314,215.4468839
CUUR0000SEHA,01-03-2017,304.868,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,315,215.9121813
CUUR0000SEHA,01-04-2017,305.477,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,316,216.3434844
CUUR0000SEHA,01-05-2017,306.379,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,317,216.9822946
CUUR0000SEHA,01-06-2017,307.314,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,318,217.6444759
CUUR0000SEHA,01-07-2017,308.173,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,319,218.2528329
CUUR0000SEHA,01-08-2017,309.479,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,320,219.177762
CUUR0000SEHA,01-09-2017,310.268,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,321,219.7365439
CUUR0000SEHA,01-10-2017,311.501,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,322,220.6097734
CUUR0000SEHA,01-11-2017,312.67,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,323,221.4376771
CUUR0000SEHA,01-12-2017,313.904,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,324,222.3116147
CUUR0000SEHA,01-01-2018,314.788,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,325,222.9376771
CUUR0000SEHA,01-02-2018,315.277,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,326,223.2839943
CUUR0000SEHA,01-03-2018,315.883,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,327,223.7131728
CUUR0000SEHA,01-04-2018,316.763,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,328,224.3364023
CUUR0000SEHA,01-05-2018,317.49,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,329,224.8512748
CUUR0000SEHA,01-06-2018,318.318,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,330,225.4376771
CUUR0000SEHA,01-07-2018,319.351,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,331,226.1692635
CUUR0000SEHA,01-08-2018,320.651,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,332,227.0899433
CUUR0000SEHA,01-09-2018,321.533,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,333,227.7145892
CUUR0000SEHA,01-10-2018,322.628,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,334,228.490085
CUUR0000SEHA,01-11-2018,323.968,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,335,229.4390935
CUUR0000SEHA,01-12-2018,324.815,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,336,230.0389518
CUUR0000SEHA,01-01-2019,325.597,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,337,230.5927762
CUUR0000SEHA,01-02-2019,326.351,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,338,231.1267705
CUUR0000SEHA,01-03-2019,327.513,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,339,231.9497167
CUUR0000SEHA,01-04-2019,328.678,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,340,232.7747875
CUUR0000SEHA,01-05-2019,329.333,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,341,233.2386686
CUUR0000SEHA,01-06-2019,330.648,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,342,234.1699717
CUUR0000SEHA,01-07-2019,331.605,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,343,234.8477337
CUUR0000SEHA,01-08-2019,332.638,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,344,235.5793201
CUUR0000SEHA,01-09-2019,333.834,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,345,236.4263456
CUUR0000SEHA,01-10-2019,334.68,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,346,237.0254958
CUUR0000SEHA,01-11-2019,335.819,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,347,237.832153
CUUR0000SEHA,01-12-2019,336.789,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,348,238.5191218
CUUR0000SEHA,01-01-2020,337.825,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,349,239.2528329
CUUR0000SEHA,01-02-2020,338.616,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,350,239.8130312
CUUR0000SEHA,01-03-2020,339.519,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,351,240.4525496
CUUR0000SEHA,01-04-2020,340.135,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,352,240.8888102
CUUR0000SEHA,01-05-2020,340.811,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,353,241.3675637
CUUR0000SEHA,01-06-2020,341.294,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,354,241.7096317
CUUR0000SEHA,01-07-2020,341.95,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,355,242.174221
CUUR0000SEHA,01-08-2020,342.444,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,356,242.5240793
CUUR0000SEHA,01-09-2020,342.91,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,357,242.8541076
CUUR0000SEHA,01-10-2020,343.615,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,358,243.3533994
CUUR0000SEHA,01-11-2020,344.039,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,359,243.6536827
CUUR0000SEHA,01-12-2020,344.455,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,360,243.9483003
CUUR0000SEHA,01-01-2021,344.758,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,361,244.1628895
CUUR0000SEHA,01-02-2021,345.242,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,362,244.5056657
CUUR0000SEHA,01-03-2021,345.717,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,363,244.842068
CUUR0000SEHA,01-04-2021,346.267,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,364,245.2315864
CUUR0000SEHA,01-05-2021,347.016,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,365,245.7620397
HPIPONM226S,01-01-1991,100,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),1,100
HPIPONM226S,01-02-1991,100.46,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),2,100.46
HPIPONM226S,01-03-1991,100.48,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),3,100.48
HPIPONM226S,01-04-1991,100.31,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),4,100.31
HPIPONM226S,01-05-1991,100.37,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),5,100.37
HPIPONM226S,01-06-1991,100.52,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),6,100.52
HPIPONM226S,01-07-1991,100.54,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),7,100.54
HPIPONM226S,01-08-1991,100.38,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),8,100.38
HPIPONM226S,01-09-1991,100.61,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),9,100.61
HPIPONM226S,01-10-1991,100.92,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),10,100.92
HPIPONM226S,01-11-1991,101.42,hpi,FHFA Purchase-only house price index,Federal Housing Finance Agency (FHFA),11,101.42
